dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandAverageTemperaturePlusUncertainty,LandAverageTemperatureMinusUncertainty
1826-11-01,6.634,1.145,7.779,5.489000000000001
1826-12-01,4.876,1.82,6.696000000000001,3.056
1827-01-01,3.593,2.3280000000000003,5.921,1.2649999999999997
1827-02-01,4.415,1.952,6.367,2.463
1827-03-01,6.141,1.3559999999999999,7.497,4.785
1827-04-01,9.428999999999998,2.6689999999999996,12.097999999999999,6.759999999999999
1827-05-01,11.807,1.393,13.200000000000001,10.414
1827-06-01,13.548,1.228,14.776,12.32
1827-07-01,14.684,0.662,15.346,14.021999999999998
1827-08-01,13.694,0.79,14.484000000000002,12.904
1827-09-01,10.883,0.66,11.543,10.222999999999999
1827-10-01,8.51,1.222,9.732,7.288
1827-11-01,6.279,1.236,7.515,5.043
1827-12-01,2.722,1.827,4.5489999999999995,0.895
1828-01-01,0.5950000000000002,2.036,2.6310000000000002,-1.4409999999999998
1828-02-01,1.853,2.002,3.8549999999999995,-0.1489999999999998
1828-03-01,5.729,1.871,7.6,3.858
1828-04-01,8.737,1.4709999999999999,10.208,7.266
1828-05-01,11.280999999999999,1.412,12.692999999999998,9.869
1828-06-01,14.124,1.081,15.205,13.043000000000001
1828-07-01,14.384,1.7530000000000001,16.137,12.631
1828-08-01,13.635,0.975,14.61,12.66
1828-09-01,10.079999999999998,1.078,11.157999999999998,9.001999999999999
1828-10-01,8.655999999999999,1.8319999999999999,10.488,6.823999999999999
1828-11-01,5.957000000000002,1.765,7.722000000000001,4.192000000000002
1828-12-01,2.9530000000000003,2.505,5.458,0.4480000000000004
1829-01-01,2.032,1.931,3.963,0.10099999999999998
1829-02-01,1.715,1.959,3.6740000000000004,-0.244
1829-03-01,5.061,1.294,6.355,3.767
1829-04-01,7.814999999999999,1.0,8.814999999999998,6.814999999999999
1829-05-01,11.335999999999999,1.123,12.458999999999998,10.213
1829-06-01,12.86,1.3119999999999998,14.171999999999999,11.548
1829-07-01,14.225,0.912,15.137,13.312999999999999
1829-08-01,13.399,0.86,14.258999999999999,12.539
1829-09-01,10.597999999999999,0.7759999999999999,11.373999999999999,9.822
1829-10-01,8.806000000000003,1.3119999999999998,10.118000000000002,7.494000000000003
1829-11-01,5.003,1.449,6.452,3.5540000000000003
1829-12-01,2.452,1.909,4.361,0.5429999999999999
1830-01-01,2.9570000000000003,2.346,5.303000000000001,0.6110000000000002
1830-02-01,4.085,1.896,5.981,2.189
1830-03-01,4.4540000000000015,1.369,5.823000000000001,3.0850000000000017
1830-04-01,8.841000000000003,1.0979999999999999,9.939000000000004,7.743000000000003
1830-05-01,10.202,1.01,11.212,9.192
1830-06-01,12.827,1.7180000000000002,14.545,11.109
1830-07-01,14.942,1.839,16.781,13.103
1830-08-01,13.386,0.643,14.029,12.742999999999999
1830-09-01,10.54,1.023,11.562999999999999,9.517
1830-10-01,7.9929999999999986,1.18,9.172999999999998,6.812999999999999
1830-11-01,7.4929999999999986,1.7280000000000002,9.220999999999998,5.764999999999999
1830-12-01,4.481,1.327,5.808,3.154
1831-01-01,2.182,2.217,4.399,-0.03500000000000014
1831-02-01,2.479,3.5410000000000004,6.0200000000000005,-1.0620000000000003
1831-03-01,4.558,1.6159999999999999,6.1739999999999995,2.942
1831-04-01,7.731,0.9079999999999999,8.639,6.823
1831-05-01,10.994000000000002,1.285,12.279000000000002,9.709000000000001
1831-06-01,13.203,1.882,15.084999999999999,11.321
1831-07-01,13.58,1.172,14.752,12.408
1831-08-01,12.49,0.7929999999999999,13.283,11.697000000000001
1831-09-01,9.946,0.9540000000000001,10.9,8.991999999999999
1831-10-01,7.83,1.068,8.898,6.7620000000000005
1831-11-01,4.412,1.358,5.77,3.054
1831-12-01,2.265,1.584,3.849,0.681
1832-01-01,1.717,1.757,3.474,-0.039999999999999813
1832-02-01,1.8330000000000002,1.656,3.489,0.17700000000000027
1832-03-01,4.65,1.374,6.024000000000001,3.2760000000000002
1832-04-01,8.059,1.0590000000000002,9.117999999999999,6.999999999999999
1832-05-01,10.489,1.252,11.741000000000001,9.237
1832-06-01,12.857,1.126,13.982999999999999,11.731
1832-07-01,13.727,2.0669999999999997,15.794,11.66
1832-08-01,11.966,1.3090000000000002,13.274999999999999,10.657
1832-09-01,10.425999999999998,1.194,11.619999999999997,9.232
1832-10-01,8.634,0.983,9.617,7.651000000000001
1832-11-01,4.2620000000000005,1.9140000000000001,6.176,2.3480000000000003
1832-12-01,0.7819999999999996,2.7939999999999996,3.575999999999999,-2.012
1833-01-01,2.006,1.76,3.766,0.24599999999999977
1833-02-01,2.815,1.354,4.1690000000000005,1.4609999999999999
1833-03-01,4.521,1.367,5.888,3.154
1833-04-01,7.869,1.0759999999999998,8.945,6.793
1833-05-01,10.581,0.961,11.542,9.62
1833-06-01,13.049,0.883,13.931999999999999,12.166
1833-07-01,13.803,1.42,15.223,12.383000000000001
1833-08-01,13.222,0.835,14.056999999999999,12.387
1833-09-01,11.235999999999999,0.8190000000000001,12.055,10.416999999999998
1833-10-01,7.899999999999999,1.1079999999999999,9.008,6.791999999999999
1833-11-01,6.596,1.3880000000000001,7.984,5.208
1833-12-01,2.5580000000000003,1.831,4.389,0.7270000000000003
1834-01-01,0.3340000000000001,2.032,2.366,-1.698
1834-02-01,2.329,1.483,3.8120000000000003,0.8460000000000001
1834-03-01,5.7360000000000015,1.28,7.016000000000002,4.456000000000001
1834-04-01,8.084999999999999,1.11,9.194999999999999,6.974999999999999
1834-05-01,11.234000000000002,0.6970000000000001,11.931000000000001,10.537000000000003
1834-06-01,12.799,0.7609999999999999,13.559999999999999,12.038
1834-07-01,14.197000000000001,1.186,15.383000000000001,13.011000000000001
1834-08-01,13.412,0.866,14.278,12.546000000000001
1834-09-01,11.571,0.731,12.302,10.84
1834-10-01,8.616999999999999,0.773,9.389999999999999,7.843999999999999
1834-11-01,6.355,1.849,8.204,4.506
1834-12-01,3.092,1.0590000000000002,4.151,2.033
1835-01-01,2.551,1.755,4.306,0.7960000000000003
1835-02-01,2.967,1.464,4.431,1.5030000000000001
1835-03-01,4.507,1.136,5.643,3.3709999999999996
1835-04-01,7.768999999999999,1.079,8.847999999999999,6.6899999999999995
1835-05-01,10.171,1.4469999999999998,11.617999999999999,8.724
1835-06-01,12.007,0.992,12.998999999999999,11.015
1835-07-01,13.129,0.693,13.822,12.436
1835-08-01,12.322,0.805,13.126999999999999,11.517
1835-09-01,9.942,0.925,10.867,9.017
1835-10-01,7.834999999999999,1.021,8.855999999999998,6.813999999999999
1835-11-01,4.312,1.419,5.731,2.8930000000000002
1835-12-01,1.198,2.568,3.766,-1.37
1836-01-01,1.67,1.6980000000000002,3.3680000000000003,-0.028000000000000247
1836-02-01,2.371,1.611,3.982,0.76
1836-03-01,5.448,1.208,6.656000000000001,4.24
1836-04-01,7.314999999999999,0.983,8.297999999999998,6.331999999999999
1836-05-01,10.279000000000002,1.297,11.576000000000002,8.982000000000001
1836-06-01,12.549,0.893,13.442,11.655999999999999
1836-07-01,13.646,0.6,14.246,13.046000000000001
1836-08-01,12.83,1.3619999999999999,14.192,11.468
1836-09-01,10.812,0.975,11.786999999999999,9.837
1836-10-01,8.756,1.131,9.887,7.625
1836-11-01,3.814,1.192,5.006,2.622
1836-12-01,2.86,1.083,3.9429999999999996,1.777
1837-01-01,1.94,2.033,3.973,-0.09299999999999997
1837-02-01,2.6189999999999998,1.893,4.512,0.7259999999999998
1837-03-01,3.865,1.3259999999999998,5.191,2.5390000000000006
1837-04-01,6.555999999999999,1.0170000000000001,7.5729999999999995,5.538999999999999
1837-05-01,9.972999999999999,1.574,11.546999999999999,8.399
1837-06-01,12.099,0.7979999999999999,12.897,11.301
1837-07-01,13.526,1.618,15.144,11.908
1837-08-01,13.018,1.224,14.242,11.794
1837-09-01,10.805,0.664,11.469,10.141
1837-10-01,7.653,0.851,8.504,6.802
1837-11-01,4.1690000000000005,1.307,5.476000000000001,2.8620000000000005
1837-12-01,2.285,1.186,3.471,1.0990000000000002
1838-01-01,-0.5569999999999999,1.999,1.4420000000000002,-2.556
1838-02-01,1.5630000000000002,1.6219999999999999,3.185,-0.05899999999999972
1838-03-01,3.723,1.472,5.195,2.251
1838-04-01,7.382999999999999,1.339,8.722,6.043999999999999
1838-05-01,9.985,0.8220000000000001,10.806999999999999,9.163
1838-06-01,12.742,0.631,13.373000000000001,12.111
1838-07-01,14.367,0.884,15.251000000000001,13.483
1838-08-01,13.568,0.986,14.554,12.581999999999999
1838-09-01,11.106,0.889,11.995,10.217
1838-10-01,8.526,1.021,9.547,7.505
1838-11-01,5.16,1.044,6.204000000000001,4.116
1838-12-01,2.613,1.239,3.8520000000000003,1.3739999999999999
1839-01-01,2.156,1.681,3.837,0.4750000000000001
1839-02-01,3.482,1.546,5.0280000000000005,1.9360000000000002
1839-03-01,2.673,1.493,4.166,1.18
1839-04-01,7.891999999999999,0.92,8.812,6.971999999999999
1839-05-01,10.289,0.68,10.969,9.609
1839-06-01,12.548,0.8390000000000001,13.387,11.709
1839-07-01,14.411,0.9420000000000001,15.353,13.469
1839-08-01,14.07,1.296,15.366,12.774000000000001
1839-09-01,10.853,0.7140000000000001,11.567,10.139
1839-10-01,8.219,0.972,9.190999999999999,7.247
1839-11-01,3.92,1.4509999999999998,5.3709999999999996,2.4690000000000003
1839-12-01,1.0739999999999998,1.619,2.6929999999999996,-0.5450000000000002
1840-01-01,2.5610000000000004,1.4680000000000002,4.029000000000001,1.0930000000000002
1840-02-01,2.1020000000000003,1.561,3.6630000000000003,0.5410000000000004
1840-03-01,4.04,1.469,5.509,2.5709999999999997
1840-04-01,7.943,0.7759999999999999,8.719,7.167
1840-05-01,11.173,0.698,11.871,10.475
1840-06-01,13.411,1.028,14.439,12.383
1840-07-01,14.714,0.462,15.176,14.252
1840-08-01,13.086,0.9359999999999999,14.022,12.15
1840-09-01,11.01,0.586,11.596,10.424
1840-10-01,7.505,0.853,8.358,6.652
1840-11-01,4.101,0.982,5.083,3.1189999999999998
1840-12-01,1.909,1.075,2.984,0.8340000000000001
1841-01-01,0.6490000000000002,1.761,2.41,-1.1119999999999997
1841-02-01,2.468,1.6019999999999999,4.07,0.8660000000000001
1841-03-01,3.307,1.324,4.631,1.9829999999999999
1841-04-01,6.77,0.9420000000000001,7.712,5.827999999999999
1841-05-01,10.764,0.573,11.337,10.190999999999999
1841-06-01,13.062,0.64,13.702,12.421999999999999
1841-07-01,14.552,0.737,15.289,13.815
1841-08-01,13.708,0.7490000000000001,14.457,12.959
1841-09-01,10.921,0.583,11.504,10.338
1841-10-01,8.764999999999999,0.654,9.418999999999999,8.110999999999999
1841-11-01,4.744,0.878,5.622,3.8659999999999997
1841-12-01,2.548,0.981,3.529,1.5670000000000002
1842-01-01,1.636,1.64,3.276,-0.0040000000000000036
1842-02-01,2.787,1.56,4.3469999999999995,1.2269999999999999
1842-03-01,5.75,1.1640000000000001,6.914,4.586
1842-04-01,8.309999999999999,0.76,9.069999999999999,7.549999999999999
1842-05-01,10.535,0.643,11.178,9.892
1842-06-01,12.629,0.6609999999999999,13.29,11.968
1842-07-01,13.584,0.509,14.093,13.075
1842-08-01,13.241,0.642,13.883,12.599
1842-09-01,10.94,0.677,11.616999999999999,10.263
1842-10-01,8.307,0.759,9.066,7.548
1842-11-01,4.824,0.792,5.616,4.032
1842-12-01,3.73,0.963,4.693,2.767
1843-01-01,2.974,1.212,4.186,1.7620000000000002
1843-02-01,3.92,1.045,4.965,2.875
1843-03-01,4.744,0.88,5.624,3.864
1843-04-01,7.829999999999999,0.691,8.520999999999999,7.138999999999999
1843-05-01,10.04,0.636,10.675999999999998,9.404
1843-06-01,12.53,0.523,13.052999999999999,12.007
1843-07-01,13.991,0.545,14.536,13.446
1843-08-01,13.295,0.564,13.859,12.731
1843-09-01,11.325999999999999,0.534,11.86,10.791999999999998
1843-10-01,8.722000000000001,0.596,9.318000000000001,8.126000000000001
1843-11-01,4.947,0.775,5.722,4.172
1843-12-01,3.765,0.997,4.7620000000000005,2.7680000000000002
1844-01-01,1.868,1.17,3.0380000000000003,0.6980000000000002
1844-02-01,2.0380000000000003,1.137,3.1750000000000003,0.9010000000000002
1844-03-01,4.734,0.9990000000000001,5.7330000000000005,3.735
1844-04-01,7.3889999999999985,0.81,8.198999999999998,6.578999999999999
1844-05-01,10.109,0.648,10.757,9.461
1844-06-01,12.84,0.7240000000000001,13.564,12.116
1844-07-01,13.921,0.605,14.526,13.315999999999999
1844-08-01,13.046,0.6920000000000001,13.738,12.354
1844-09-01,10.819,0.8170000000000001,11.636000000000001,10.002
1844-10-01,8.7,0.919,9.619,7.780999999999999
1844-11-01,4.401,1.327,5.728,3.074
1844-12-01,1.891,1.264,3.1550000000000002,0.627
1845-01-01,2.661,1.364,4.025,1.297
1845-02-01,1.6269999999999998,1.226,2.8529999999999998,0.4009999999999998
1845-03-01,4.651,0.882,5.5329999999999995,3.7689999999999997
1845-04-01,8.158,0.731,8.889,7.427
1845-05-01,10.433,0.772,11.205,9.661
1845-06-01,12.863,0.631,13.494,12.232
1845-07-01,14.319,0.725,15.044,13.594000000000001
1845-08-01,13.556,0.561,14.116999999999999,12.995
1845-09-01,11.234000000000002,0.536,11.770000000000001,10.698000000000002
1845-10-01,7.781999999999999,0.652,8.434,7.129999999999999
1845-11-01,5.194,1.155,6.349,4.039
1845-12-01,1.7359999999999998,1.3430000000000002,3.0789999999999997,0.39299999999999957
1846-01-01,3.213,1.47,4.683,1.743
1846-02-01,3.3760000000000003,1.177,4.553000000000001,2.1990000000000003
1846-03-01,6.314,1.031,7.345,5.283
1846-04-01,7.472999999999999,1.729,9.201999999999998,5.743999999999999
1846-05-01,10.895999999999999,0.8440000000000001,11.739999999999998,10.052
1846-06-01,13.53,1.143,14.673,12.386999999999999
1846-07-01,14.923,0.737,15.66,14.186
1846-08-01,14.121,0.765,14.886000000000001,13.356
1846-09-01,11.738,0.716,12.453999999999999,11.022
1846-10-01,8.229,0.8759999999999999,9.104999999999999,7.353
1846-11-01,5.0440000000000005,1.0390000000000001,6.083,4.005000000000001
1846-12-01,3.776,1.094,4.87,2.6819999999999995
1847-01-01,2.753,1.2690000000000001,4.022,1.484
1847-02-01,3.602,1.383,4.984999999999999,2.219
1847-03-01,4.046,1.5830000000000002,5.6290000000000004,2.463
1847-04-01,7.979999999999999,0.998,8.977999999999998,6.981999999999998
1847-05-01,10.622,0.752,11.374,9.87
1847-06-01,12.828,0.428,13.256,12.399999999999999
1847-07-01,14.25,0.6,14.85,13.65
1847-08-01,13.414,0.657,14.071,12.757
1847-09-01,11.619000000000002,0.528,12.147000000000002,11.091000000000001
1847-10-01,8.618,0.8440000000000001,9.462,7.774
1847-11-01,5.574,0.778,6.352,4.795999999999999
1847-12-01,1.7259999999999998,0.988,2.7139999999999995,0.7379999999999998
1848-01-01,0.5100000000000002,1.341,1.8510000000000002,-0.8309999999999997
1848-02-01,3.726,1.4369999999999998,5.163,2.289
1848-03-01,4.806,0.9670000000000001,5.773,3.839
1848-04-01,8.11,1.054,9.164,7.055999999999999
1848-05-01,10.579999999999998,0.584,11.163999999999998,9.995999999999999
1848-06-01,13.247,0.583,13.83,12.664
1848-07-01,14.466,0.613,15.078999999999999,13.853
1848-08-01,13.268,0.7090000000000001,13.977,12.559000000000001
1848-09-01,10.997,0.623,11.62,10.374
1848-10-01,8.655,0.8370000000000001,9.491999999999999,7.818
1848-11-01,5.29,0.748,6.038,4.542
1848-12-01,2.099,0.96,3.059,1.1390000000000002
1849-01-01,1.941,1.308,3.249,0.633
1849-02-01,2.638,1.345,3.9829999999999997,1.293
1849-03-01,5.3020000000000005,1.06,6.362,4.242000000000001
1849-04-01,7.028,0.845,7.872999999999999,6.183
1849-05-01,10.158999999999999,0.644,10.802999999999999,9.514999999999999
1849-06-01,13.0,0.659,13.659,12.341
1849-07-01,14.458,0.6779999999999999,15.136,13.780000000000001
1849-08-01,13.603,0.902,14.504999999999999,12.701
1849-09-01,11.093,0.568,11.661,10.525
1849-10-01,8.889999999999997,0.733,9.622999999999998,8.156999999999996
1849-11-01,5.7780000000000005,1.3130000000000002,7.091000000000001,4.465
1849-12-01,1.923,0.9079999999999999,2.831,1.0150000000000001
1850-01-01,0.7490000000000001,1.105,1.854,-0.35599999999999987
1850-02-01,3.071,1.275,4.346,1.7960000000000003
1850-03-01,4.954,0.955,5.909,3.9989999999999997
1850-04-01,7.217,0.665,7.882,6.552
1850-05-01,10.004,0.617,10.620999999999999,9.387
1850-06-01,13.15,0.614,13.764000000000001,12.536
1850-07-01,14.492,0.614,15.106000000000002,13.878
1850-08-01,14.039,0.802,14.841,13.237
1850-09-01,11.505,0.675,12.180000000000001,10.83
1850-10-01,8.091000000000001,0.863,8.954,7.2280000000000015
1850-11-01,4.7330000000000005,1.149,5.882000000000001,3.5840000000000005
1850-12-01,2.803,1.183,3.9859999999999998,1.6199999999999999
1851-01-01,2.431,1.122,3.553,1.309
1851-02-01,2.508,1.1,3.608,1.408
1851-03-01,4.192,0.971,5.163,3.221
1851-04-01,7.286999999999999,0.8290000000000001,8.116,6.457999999999999
1851-05-01,11.113,0.9359999999999999,12.049,10.177
1851-06-01,13.418,0.655,14.072999999999999,12.763
1851-07-01,14.531,0.606,15.137,13.925
1851-08-01,13.751,0.775,14.526,12.975999999999999
1851-09-01,11.677,0.581,12.258,11.096
1851-10-01,9.122,1.058,10.18,8.064
1851-11-01,4.973,0.968,5.941,4.005
1851-12-01,3.14,0.982,4.122,2.1580000000000004
1852-01-01,2.3760000000000003,1.389,3.7650000000000006,0.9870000000000003
1852-02-01,2.54,1.115,3.6550000000000002,1.425
1852-03-01,3.884,0.915,4.7989999999999995,2.969
1852-04-01,7.486999999999999,1.158,8.645,6.328999999999999
1852-05-01,11.169,0.855,12.024000000000001,10.314
1852-06-01,13.164,0.636,13.799999999999999,12.528
1852-07-01,14.512,0.778,15.290000000000001,13.734
1852-08-01,13.304,0.7659999999999999,14.07,12.538
1852-09-01,11.478,0.6890000000000001,12.167,10.789
1852-10-01,8.91,0.654,9.564,8.256
1852-11-01,4.593,0.693,5.286,3.9
1852-12-01,3.785,1.371,5.156000000000001,2.414
1853-01-01,1.786,1.1079999999999999,2.894,0.6780000000000002
1853-02-01,2.228,1.492,3.72,0.7360000000000002
1853-03-01,4.078,0.9179999999999999,4.996,3.16
1853-04-01,7.540999999999999,0.8240000000000001,8.364999999999998,6.716999999999999
1853-05-01,10.975,0.743,11.718,10.232
1853-06-01,13.41,0.674,14.084,12.736
1853-07-01,14.645,0.659,15.304,13.985999999999999
1853-08-01,13.953,0.723,14.676,13.229999999999999
1853-09-01,11.71,0.7490000000000001,12.459000000000001,10.961
1853-10-01,8.535,0.546,9.081,7.989
1853-11-01,4.783,0.868,5.651000000000001,3.9150000000000005
1853-12-01,2.858,0.716,3.574,2.1420000000000003
1854-01-01,1.281,0.977,2.258,0.30399999999999994
1854-02-01,1.9409999999999998,1.08,3.021,0.8609999999999998
1854-03-01,4.698,0.789,5.487,3.9090000000000003
1854-04-01,7.622000000000001,0.674,8.296000000000001,6.948
1854-05-01,11.095,0.638,11.733,10.457
1854-06-01,12.829,0.5329999999999999,13.362,12.296000000000001
1854-07-01,14.692,0.85,15.542,13.842
1854-08-01,13.889,0.898,14.786999999999999,12.991
1854-09-01,11.514,0.552,12.065999999999999,10.962
1854-10-01,9.763,0.9640000000000001,10.727,8.799
1854-11-01,5.745,0.7859999999999999,6.531,4.9590000000000005
1854-12-01,3.457,1.167,4.624,2.29
1855-01-01,2.522,1.465,3.987,1.0569999999999997
1855-02-01,2.9819999999999998,1.3219999999999998,4.303999999999999,1.66
1855-03-01,4.617,0.898,5.515,3.719
1855-04-01,8.58,1.034,9.614,7.546
1855-05-01,11.186,0.799,11.985,10.387
1855-06-01,12.984000000000002,0.79,13.774000000000001,12.194000000000003
1855-07-01,13.925999999999998,0.635,14.560999999999998,13.290999999999999
1855-08-01,13.547,0.601,14.148,12.946000000000002
1855-09-01,11.140999999999998,0.638,11.778999999999998,10.502999999999998
1855-10-01,8.443999999999999,0.778,9.222,7.665999999999999
1855-11-01,5.186,0.69,5.8759999999999994,4.496
1855-12-01,2.214,0.996,3.21,1.218
1856-01-01,2.76,0.752,3.5119999999999996,2.008
1856-02-01,2.226,0.953,3.179,1.2730000000000001
1856-03-01,4.372,0.735,5.107,3.637
1856-04-01,7.750999999999999,0.57,8.320999999999998,7.180999999999998
1856-05-01,10.53,0.915,11.445,9.614999999999998
1856-06-01,13.495999999999999,0.778,14.274,12.717999999999998
1856-07-01,14.019,0.42200000000000004,14.441,13.597
1856-08-01,13.021,0.866,13.887,12.155000000000001
1856-09-01,10.948,0.884,11.832,10.064
1856-10-01,8.087,0.759,8.846,7.327999999999999
1856-11-01,5.36,0.5770000000000001,5.937,4.783
1856-12-01,3.381,0.9179999999999999,4.2989999999999995,2.463
1857-01-01,1.821,0.924,2.745,0.8969999999999999
1857-02-01,2.481,0.885,3.3659999999999997,1.5959999999999999
1857-03-01,4.312,0.8440000000000001,5.156000000000001,3.468
1857-04-01,6.826999999999999,0.5429999999999999,7.369999999999999,6.283999999999999
1857-05-01,9.885,0.6809999999999999,10.565999999999999,9.204
1857-06-01,12.610999999999999,0.7979999999999999,13.408999999999999,11.812999999999999
1857-07-01,13.953,0.792,14.745,13.161
1857-08-01,13.203,0.795,13.998,12.408
1857-09-01,11.056,0.672,11.728,10.383999999999999
1857-10-01,8.198,0.726,8.924,7.472
1857-11-01,5.2360000000000015,0.636,5.872000000000002,4.600000000000001
1857-12-01,3.515,0.7170000000000001,4.232,2.798
1858-01-01,2.739,1.094,3.833,1.6449999999999998
1858-02-01,2.2840000000000003,0.662,2.946,1.6220000000000003
1858-03-01,4.834,0.757,5.590999999999999,4.077
1858-04-01,8.25,0.6609999999999999,8.911,7.589
1858-05-01,10.850999999999999,0.624,11.475,10.226999999999999
1858-06-01,12.956,0.688,13.644,12.267999999999999
1858-07-01,13.677,0.754,14.431,12.923
1858-08-01,13.22,0.5579999999999999,13.778,12.662
1858-09-01,11.148,0.517,11.665,10.631
1858-10-01,8.809999999999997,0.62,9.429999999999996,8.189999999999998
1858-11-01,5.99,0.774,6.764,5.216
1858-12-01,2.444,0.688,3.1319999999999997,1.756
1859-01-01,2.015,1.0070000000000001,3.0220000000000002,1.008
1859-02-01,2.611,1.0,3.611,1.6110000000000002
1859-03-01,5.023,0.9159999999999999,5.939,4.106999999999999
1859-04-01,8.542,0.617,9.158999999999999,7.925
1859-05-01,11.456,0.616,12.072,10.84
1859-06-01,13.142,0.514,13.655999999999999,12.628
1859-07-01,13.827,0.5670000000000001,14.394,13.26
1859-08-01,13.217,0.46799999999999997,13.685,12.749
1859-09-01,11.079999999999998,0.365,11.444999999999999,10.714999999999998
1859-10-01,8.834,0.638,9.472,8.196
1859-11-01,5.912000000000001,0.5720000000000001,6.484000000000001,5.340000000000001
1859-12-01,3.365,0.816,4.181,2.5490000000000004
1860-01-01,2.077,0.86,2.937,1.217
1860-02-01,2.632,0.75,3.382,1.8820000000000001
1860-03-01,3.494,0.87,4.364,2.624
1860-04-01,7.76,0.46,8.22,7.3
1860-05-01,11.062,0.7440000000000001,11.806,10.318
1860-06-01,13.271999999999998,0.5479999999999999,13.819999999999999,12.723999999999998
1860-07-01,14.203,0.47100000000000003,14.674,13.732
1860-08-01,13.765,0.503,14.268,13.262
1860-09-01,11.892,0.535,12.427,11.357
1860-10-01,8.712,0.466,9.177999999999999,8.246
1860-11-01,5.027,0.555,5.582,4.472
1860-12-01,1.634,0.75,2.384,0.8839999999999999
1861-01-01,0.4040000000000004,0.846,1.2500000000000004,-0.44199999999999956
1861-02-01,2.137,0.755,2.892,1.3820000000000001
1861-03-01,4.489,0.759,5.248,3.73
1861-04-01,7.486999999999999,0.6990000000000001,8.186,6.787999999999999
1861-05-01,10.515999999999998,0.5379999999999999,11.053999999999998,9.977999999999998
1861-06-01,13.017,0.7979999999999999,13.815,12.219
1861-07-01,13.967,0.47700000000000004,14.444,13.49
1861-08-01,13.656,0.5760000000000001,14.232000000000001,13.08
1861-09-01,11.409,0.501,11.91,10.908000000000001
1861-10-01,8.475,0.494,8.969,7.981
1861-11-01,5.707000000000002,0.48200000000000004,6.189000000000002,5.225000000000001
1861-12-01,2.894,0.9159999999999999,3.81,1.9780000000000002
1862-01-01,0.685,1.105,1.79,-0.41999999999999993
1862-02-01,1.7690000000000001,0.7120000000000001,2.4810000000000003,1.057
1862-03-01,4.485,0.6609999999999999,5.146,3.8240000000000003
1862-04-01,7.322999999999999,0.8270000000000001,8.149999999999999,6.495999999999999
1862-05-01,10.739,0.58,11.319,10.159
1862-06-01,12.86,0.535,13.395,12.325
1862-07-01,13.928,0.445,14.373000000000001,13.483
1862-08-01,13.188,0.504,13.692,12.684000000000001
1862-09-01,11.027999999999999,0.519,11.546999999999999,10.508999999999999
1862-10-01,8.283,0.618,8.901,7.664999999999999
1862-11-01,4.792,0.7509999999999999,5.542999999999999,4.041
1862-12-01,1.6230000000000002,1.01,2.633,0.6130000000000002
1863-01-01,3.0340000000000003,1.228,4.2620000000000005,1.8060000000000003
1863-02-01,3.253,1.099,4.352,2.154
1863-03-01,4.682,0.7829999999999999,5.465,3.8990000000000005
1863-04-01,7.930999999999999,0.792,8.722999999999999,7.138999999999999
1863-05-01,11.081,0.687,11.767999999999999,10.394
1863-06-01,12.794,0.542,13.336,12.252
1863-07-01,13.765,0.642,14.407,13.123000000000001
1863-08-01,13.294,0.523,13.817,12.771
1863-09-01,11.23,0.556,11.786000000000001,10.674
1863-10-01,8.235,0.521,8.756,7.7139999999999995
1863-11-01,5.392,0.515,5.907,4.877000000000001
1863-12-01,2.651,1.088,3.739,1.5629999999999997
1864-01-01,1.551,0.8759999999999999,2.4269999999999996,0.675
1864-02-01,2.506,1.05,3.556,1.4559999999999997
1864-03-01,4.651,0.767,5.418,3.884
1864-04-01,7.515,0.622,8.137,6.893
1864-05-01,10.956,0.531,11.487,10.424999999999999
1864-06-01,13.365,0.73,14.095,12.635
1864-07-01,14.162,0.57,14.732000000000001,13.592
1864-08-01,13.434,0.5660000000000001,14.0,12.867999999999999
1864-09-01,11.37,0.546,11.915999999999999,10.824
1864-10-01,8.795,0.484,9.279,8.311
1864-11-01,5.232,0.6990000000000001,5.931,4.533
1864-12-01,2.266,0.6759999999999999,2.942,1.59
1865-01-01,2.975,0.956,3.931,2.019
1865-02-01,2.152,0.8320000000000001,2.984,1.32
1865-03-01,4.039,0.768,4.8069999999999995,3.271
1865-04-01,7.313999999999999,0.643,7.956999999999999,6.670999999999999
1865-05-01,10.917,0.488,11.405,10.429
1865-06-01,13.214,0.586,13.8,12.628
1865-07-01,14.22,0.542,14.762,13.678
1865-08-01,13.58,0.535,14.115,13.045
1865-09-01,11.797,0.5539999999999999,12.351,11.243
1865-10-01,9.136,0.444,9.58,8.691999999999998
1865-11-01,6.144,0.71,6.854,5.434
1865-12-01,2.6460000000000004,0.888,3.5340000000000003,1.7580000000000005
1866-01-01,2.932,0.861,3.793,2.0709999999999997
1866-02-01,2.274,0.8540000000000001,3.128,1.42
1866-03-01,4.421,0.711,5.132000000000001,3.7100000000000004
1866-04-01,7.914,0.531,8.445,7.383
1866-05-01,10.898,0.5660000000000001,11.464,10.331999999999999
1866-06-01,12.853,0.4320000000000001,13.285,12.421
1866-07-01,14.602,0.44,15.042,14.162
1866-08-01,13.532,0.629,14.161,12.903
1866-09-01,11.527,0.496,12.023,11.030999999999999
1866-10-01,8.506,0.512,9.018,7.994
1866-11-01,5.8950000000000005,0.526,6.421,5.369000000000001
1866-12-01,4.152,0.7140000000000001,4.8660000000000005,3.438
1867-01-01,2.482,0.941,3.423,1.5410000000000004
