datetime,datenum,year,month,day,data_mean_global,data_mean_nh,data_mean_sh
1868-05-15,682409,1868,5,15,288.67343663569,290.214737965994,287.132135305387
1868-06-15,682440,1868,6,15,287.95277574092,288.716296576467,287.189254905374
1868-07-15,682470,1868,7,15,286.322350731317,285.446361952787,287.198339509847
1868-08-15,682501,1868,8,15,284.725920190544,282.390691747115,287.061148633973
1868-09-15,682532,1868,9,15,284.692190059761,282.493004823292,286.891375296229
1868-10-15,682562,1868,10,15,285.734151011223,284.605346893842,286.862955128604
1868-11-15,682593,1868,11,15,286.743845381136,286.487565723251,287.00012503902
1868-12-15,682623,1868,12,15,287.386745227445,287.73487442198103,287.03861603291
1869-01-15,682654,1869,1,15,287.85285638807005,288.563772315613,287.141940460527
1869-02-15,682685,1869,2,15,288.24253008930697,289.226590658353,287.25846952026
1869-03-15,682713,1869,3,15,288.591548057178,289.8766839086,287.306412205756
1869-04-15,682744,1869,4,15,288.83954786695097,290.419947636642,287.259148097261
1869-05-15,682774,1869,5,15,288.79266083364496,290.335817954606,287.249503712683
1869-06-15,682805,1869,6,15,288.070682667874,288.83618858877,287.305176746978
1869-07-15,682835,1869,7,15,286.439351313338,285.56537080421697,287.313331822459
1869-08-15,682866,1869,8,15,284.8424621559,282.50913588681703,287.175788424983
1869-09-15,682897,1869,9,15,284.808806467376,282.611412423657,287.006200511096
1869-10-15,682927,1869,10,15,285.851323572455,284.724193568362,286.978453576548
1869-11-15,682958,1869,11,15,286.861996898243,286.60727042275903,287.116723373727
1869-12-15,682988,1869,12,15,287.50622851822396,287.855806090594,287.156650945854
1870-01-15,683019,1870,1,15,287.974208201822,288.686719776989,287.261696626655
1870-02-15,683050,1870,2,15,288.365644985782,289.351226144649,287.38006382691503
1870-03-15,683078,1870,3,15,288.71650890782297,290.00306800500704,287.429949810639
1870-04-15,683109,1870,4,15,288.966374622833,290.548063339985,287.38468590568
1870-05-15,683139,1870,5,15,288.921246547234,290.465484250104,287.377008844365
1870-06-15,683170,1870,6,15,288.200870946971,288.967184599473,287.434557294469
1870-07-15,683200,1870,7,15,286.571072238682,285.69781155408,287.444332923284
1870-08-15,683231,1870,8,15,284.975586821614,282.643147481631,287.30802616159804
1870-09-15,683262,1870,9,15,284.942981584181,282.746656352486,287.139306815876
1870-10-15,683292,1870,10,15,285.986249163152,284.860388295779,287.112110030525
1870-11-15,683323,1870,11,15,286.997390807916,286.74414544171395,287.25063617411803
1870-12-15,683353,1870,12,15,287.641859823568,287.993081706951,287.29063794018396
1871-01-15,683384,1871,1,15,288.110436022163,288.825137133082,287.395734911244
1871-02-15,683415,1871,2,15,288.501801591248,289.489690115419,287.513913067077
1871-03-15,683443,1871,3,15,288.852533519647,290.14144090253603,287.563626136758
1871-04-15,683474,1871,4,15,289.102323563704,290.686273959066,287.51837316834303
1871-05-15,683504,1871,5,15,289.05707245453704,290.603229624412,287.510915284661
1871-06-15,683535,1871,6,15,288.336690063784,289.10435843730096,287.569021690266
1871-07-15,683565,1871,7,15,286.70763346457,285.83550886757,287.57975806157003
1871-08-15,683596,1871,8,15,285.113769732899,282.78283576365396,287.444703702144
1871-09-15,683627,1871,9,15,285.083193675595,282.888794097369,287.27759325382004
1871-10-15,683657,1871,10,15,286.129020297896,285.005569008676,287.252471587117
1871-11-15,683688,1871,11,15,287.14301474977697,286.892703082826,287.393326416729
1871-12-15,683718,1871,12,15,287.79050520967,288.145016606836,287.435993812504
1872-01-15,683749,1872,1,15,288.266797376515,288.988906910764,287.54468784226503
1872-02-15,683780,1872,2,15,288.660727813754,289.656319258478,287.66513636903
1872-03-15,683809,1872,3,15,289.013522169507,290.309853267664,287.71719107135
1872-04-15,683840,1872,4,15,289.26516074756,290.855304360721,287.675017134398
1872-05-15,683870,1872,5,15,289.220185871362,290.769399090052,287.670972652673
1872-06-15,683901,1872,6,15,288.499142857588,289.265070116451,287.733215598725
1872-07-15,683931,1872,7,15,286.872623103069,285.996351134797,287.748895071342
1872-08-15,683962,1872,8,15,285.284883495981,282.951590538306,287.618176453656
1872-09-15,683993,1872,9,15,285.259948274772,283.065358521567,287.454538027976
1872-10-15,684023,1872,10,15,286.311838347133,285.190840432458,287.43283626180903
1872-11-15,684054,1872,11,15,287.330976331451,287.086061433041,287.575891229861
1872-12-15,684084,1872,12,15,287.982187498681,288.343783578403,287.62059141895804
1873-01-15,684115,1873,1,15,288.460037760388,289.18839968642504,287.731675834352
1873-02-15,684146,1873,2,15,288.85542944250705,289.857311807579,287.853547077435
1873-03-15,684174,1873,3,15,289.208958118399,290.51119677307497,287.906719463723
1873-04-15,684205,1873,4,15,289.46085507645097,291.055823316016,287.865886836885
1873-05-15,684235,1873,5,15,289.414702478135,290.96625525490896,287.86314970136004
1873-06-15,684266,1873,6,15,288.69155172811,289.456112741203,287.92699071501704
1873-07-15,684296,1873,7,15,287.065073335771,286.185434169109,287.944712502434
1873-08-15,684327,1873,8,15,285.479849642482,283.14421982347596,287.815479461488
1873-09-15,684358,1873,9,15,285.45694975761904,283.261333243219,287.652566272018
1873-10-15,684388,1873,10,15,286.511108079959,285.390742618152,287.631473541766
1873-11-15,684419,1873,11,15,287.53183092426,287.28942819399896,287.77423365452097
1873-12-15,684449,1873,12,15,288.183647254549,288.54871195618097,287.818582552917
1874-01-15,684480,1874,1,15,288.656471916777,289.38374445977996,287.92919937377303
1874-02-15,684511,1874,2,15,289.05178532424,290.052179168371,288.051391480108
1874-03-15,684539,1874,3,15,289.405516190632,290.706018615939,288.105013765326
1874-04-15,684570,1874,4,15,289.65787481547,291.251110211972,288.064639418968
1874-05-15,684600,1874,5,15,289.612857087175,291.16318367547,288.06253049888
1874-06-15,684631,1874,6,15,288.891401857497,289.655681494266,288.127122220727
1874-07-15,684661,1874,7,15,287.266143545397,286.386889285688,288.145397805105
1874-08-15,684692,1874,8,15,285.681616774426,283.346283519346,288.016950029505
1874-09-15,684723,1874,9,15,285.660019729305,283.464511020681,287.855528437929
1874-10-15,684753,1874,10,15,286.71584619528,285.59527447393,287.83641791662996
1874-11-15,684784,1874,11,15,287.73885681035597,287.495854610918,287.981859009794
1874-12-15,684814,1874,12,15,288.393603450647,288.758006858945,288.02920004234903
1875-01-15,684845,1875,1,15,288.870551603777,289.59817364480205,288.142929562752
1875-02-15,684876,1875,2,15,289.269526709748,290.270659459745,288.268393959751
1875-03-15,684904,1875,3,15,289.626989900709,290.928680623537,288.325299177881
1875-04-15,684935,1875,4,15,289.883006453368,291.477979001977,288.288033904759
1875-05-15,684965,1875,5,15,289.84159943171903,291.394411379899,288.288787483539
1875-06-15,684996,1875,6,15,289.123526394616,289.891213160775,288.355839628457
1875-07-15,685026,1875,7,15,287.50087464444,286.625390688254,288.376358600626
1875-08-15,685057,1875,8,15,285.918023194133,283.586076230983,288.249970157284
1875-09-15,685088,1875,9,15,285.897481593912,283.704935389472,288.090027798353
1875-10-15,685118,1875,10,15,286.95359950683104,285.835516865603,288.071682148059
1875-11-15,685149,1875,11,15,287.97635770778,287.735339813982,288.217375601578
1875-12-15,685179,1875,12,15,288.63045624372,288.996470450644,288.26444203679597
1876-01-15,685210,1876,1,15,289.108053378383,289.838507214855,288.377599541911
1876-02-15,685241,1876,2,15,289.505587510005,290.509402864031,288.50177215598
1876-03-15,685270,1876,3,15,289.861236149194,291.165336551532,288.557135746856
1876-04-15,685301,1876,4,15,290.11523538020305,291.71213951417303,288.518331246233
1876-05-15,685331,1876,5,15,290.071423868071,291.62527808671,288.517569649432
1876-06-15,685362,1876,6,15,289.35080479622,290.118286499171,288.58332309326903
1876-07-15,685392,1876,7,15,287.726465709593,286.850172025472,288.602759393714
1876-08-15,685423,1876,8,15,286.142978268916,283.810648601484,288.475307936348
1876-09-15,685454,1876,9,15,286.122082255244,283.929662419421,288.314502091066
1876-10-15,685484,1876,10,15,287.178390180674,286.06104536951,288.295734991838
1876-11-15,685515,1876,11,15,288.201567933648,287.961964000218,288.441171867077
1876-12-15,685545,1876,12,15,288.856167791889,289.22400131425303,288.488334269525
1877-01-15,685576,1877,1,15,289.343186985658,290.083236847398,288.603137123919
1877-02-15,685607,1877,2,15,289.740044813339,290.753814224631,288.726275402046
1877-03-15,685635,1877,3,15,290.093989980844,291.407313382893,288.780666578796
1877-04-15,685666,1877,4,15,290.345876739701,291.949466927985,288.742286551418
1877-05-15,685696,1877,5,15,290.29703542096803,291.851419213984,288.742651627952
1877-06-15,685727,1877,6,15,289.569745909228,290.32844945203897,288.811042366418
1877-07-15,685757,1877,7,15,287.945014553504,287.055338464201,288.83469064280797
1877-08-15,685788,1877,8,15,286.368223417938,284.026034709974,288.710412125903
1877-09-15,685819,1877,9,15,286.35345244901004,284.15541912867997,288.55148576934
1877-10-15,685849,1877,10,15,287.417053043095,286.299241519832,288.534864566358
1877-11-15,685880,1877,11,15,288.446124458049,288.211769795416,288.680479120683
1877-12-15,685910,1877,12,15,289.104245310476,289.480660743041,288.72782987791
1878-01-15,685941,1878,1,15,289.590833060467,290.33787624308496,288.843789877849
1878-02-15,685972,1878,2,15,289.987545801578,291.008504720296,288.96658688286
1878-03-15,686000,1878,3,15,290.340257132889,291.66018260363603,289.020331662141
1878-04-15,686031,1878,4,15,290.590268354985,292.198573794923,288.981962915046
1878-05-15,686061,1878,5,15,290.537107257586,292.091715145904,288.98249936926703
1878-06-15,686092,1878,6,15,289.80397460478804,290.55614368556303,289.051805524014
1878-07-15,686122,1878,7,15,288.17757677090697,287.278142004083,289.07701153773
1878-08-15,686153,1878,8,15,286.603881187519,284.25470766256,288.953054712478
1878-09-15,686184,1878,9,15,286.591458633415,284.389733990115,288.793183276716
1878-10-15,686214,1878,10,15,287.657926697338,286.540365791283,288.775487603394
1878-11-15,686245,1878,11,15,288.688624226761,288.4588716817,288.918376771821
1878-12-15,686275,1878,12,15,289.346539223793,289.73019340320803,288.962885044379
1879-01-15,686306,1879,1,15,289.830938237515,290.585082843341,289.07679363169
1879-02-15,686337,1879,2,15,290.224756849335,291.253226955675,289.19628674299497
1879-03-15,686365,1879,3,15,290.573885218287,291.901071084727,289.246699351847
1879-04-15,686396,1879,4,15,290.820114742045,292.434334475762,289.20589500832904
1879-05-15,686426,1879,5,15,290.761567016866,292.31854777116,289.204586262572
1879-06-15,686457,1879,6,15,290.02233231896497,290.77142153393504,289.273243103994
1879-07-15,686487,1879,7,15,288.39403511340697,287.48894260935003,289.29912761746397
1879-08-15,686518,1879,8,15,286.823249524233,284.470792053841,289.175706994626
1879-09-15,686549,1879,9,15,286.814015637593,284.61181886532904,289.016212409856
1879-10-15,686579,1879,10,15,287.885097773554,286.77042316221,288.99977238489896
1879-11-15,686610,1879,11,15,288.920241111515,288.697078523296,289.143403699733
1879-12-15,686640,1879,12,15,289.58175897807996,289.974261227156,289.189256729004
1880-01-15,686671,1880,1,15,290.065054154911,290.824849296632,289.30525901319
1880-02-15,686702,1880,2,15,290.461612959388,291.495993111613,289.427232807163
1880-03-15,686731,1880,3,15,290.81352080709,292.146712522666,289.480329091515
1880-04-15,686762,1880,4,15,291.062567653065,292.682617586735,289.44251771939497
1880-05-15,686792,1880,5,15,291.006403690211,292.568494924138,289.444312456283
1880-06-15,686823,1880,6,15,290.269216739785,291.022223032537,289.516210447033
1880-07-15,686853,1880,7,15,288.643727224093,287.741813079957,289.545641368228
1880-08-15,686884,1880,8,15,287.076536720563,284.72748827361403,289.425585167512
1880-09-15,686915,1880,9,15,287.070439559257,284.87199103031503,289.268888088198
1880-10-15,686945,1880,10,15,288.144380508424,287.03392882682203,289.25483219002604
1880-11-15,686976,1880,11,15,289.18174667963103,288.963367268575,289.400126090686
1880-12-15,687006,1880,12,15,289.84478514596003,290.242272566814,289.447297725107
1881-01-15,687037,1881,1,15,290.329164629836,291.09377759549704,289.564551664174
1881-02-15,687068,1881,2,15,290.726180019623,291.76512296633,289.687237072916
1881-03-15,687096,1881,3,15,291.078223195958,292.415558177804,289.740888214111
1881-04-15,687127,1881,4,15,291.327260008323,292.950760914335,289.703759102311
1881-05-15,687157,1881,5,15,291.270644309651,292.834947518637,289.70634110066504
1881-06-15,687188,1881,6,15,290.53283928220503,291.286342579527,289.779335984883
1881-07-15,687218,1881,7,15,288.907843946316,288.005627594741,289.810060297891
1881-08-15,687249,1881,8,15,287.342464809669,284.993747889247,289.69118173008997
1881-09-15,687280,1881,9,15,287.338421768798,285.141047581904,289.535795955692
1881-10-15,687310,1881,10,15,288.41499380048697,287.30649539838,289.523492202594
1881-11-15,687341,1881,11,15,289.45513406052004,289.239672841352,289.670595279688
1881-12-15,687371,1881,12,15,290.120821661786,290.521832200886,289.71981112268503
1882-01-15,687402,1882,1,15,290.609097765456,291.378613330627,289.839582200285
1882-02-15,687433,1882,2,15,291.008050065482,292.052085945002,289.964014185962
1882-03-15,687461,1882,3,15,291.361513791669,292.703822270015,290.019205313322
1882-04-15,687492,1882,4,15,291.611515856004,293.23935717373297,289.983674538276
1882-05-15,687522,1882,5,15,291.554581903532,293.121562935659,289.987600871404
1882-06-15,687553,1882,6,15,290.815423485736,291.56904570664904,290.061801264823
1882-07-15,687583,1882,7,15,289.190177204952,288.28684052431197,290.093513885591
1882-08-15,687614,1882,8,15,287.62576530907,285.276982375942,289.974548242199
1882-09-15,687645,1882,9,15,287.62161424437,285.425433773937,289.817794714804
1882-10-15,687675,1882,10,15,288.697392179043,287.591603555436,289.80318080265
1882-11-15,687706,1882,11,15,289.735381359625,289.524307881469,289.94645483778
1882-12-15,687736,1882,12,15,290.397477914185,290.803876262697,289.991079565674
1883-01-15,687767,1883,1,15,290.877706425447,291.64978850221297,290.10562434867995
1883-02-15,687798,1883,2,15,291.271501493981,292.318117492994,290.224885494967
1883-03-15,687826,1883,3,15,291.619676171042,292.964660865787,290.274691476296
1883-04-15,687857,1883,4,15,291.864397870549,293.495148281789,290.233647459309
1883-05-15,687887,1883,5,15,291.802569544603,293.372966695436,290.23217239377004
1883-06-15,687918,1883,6,15,291.058993368441,291.816777413223,290.301209323659
1883-07-15,687948,1883,7,15,289.42939348844,288.530483929847,290.328303047033
1883-08-15,687979,1883,8,15,287.86081809421603,285.515987827171,290.20564836126204
1883-09-15,688010,1883,9,15,287.853461119113,285.66070415912003,290.046218079107
1883-10-15,688040,1883,10,15,288.927039605973,287.824077077904,290.03000213404204
1883-11-15,688071,1883,11,15,289.96405983643996,289.755171926207,290.172947746674
1883-12-15,688101,1883,12,15,290.626373619932,291.034497526171,290.218249713694
1884-01-15,688132,1884,1,15,291.106047807921,291.878057799684,290.334037816158
1884-02-15,688163,1884,2,15,291.502269318014,292.548524135263,290.456014500764
1884-03-15,688192,1884,3,15,291.853832898506,293.19844235179403,290.509223445217
1884-04-15,688223,1884,4,15,292.102617370594,293.733434536932,290.471800204257
1884-05-15,688253,1884,5,15,292.046026655664,293.617846630052,290.47420668127603
1884-06-15,688284,1884,6,15,291.308408031052,292.069766781022,290.547049281081
1884-07-15,688314,1884,7,15,289.683353357369,288.789067176297,290.577639538441
1884-08-15,688345,1884,8,15,288.117573684478,285.776447535726,290.45869983322996
1884-09-15,688376,1884,9,15,288.113064869636,285.922910387565,290.303219351707
1884-10-15,688406,1884,10,15,289.188975462075,288.087286179706,290.290664744445
1884-11-15,688437,1884,11,15,290.22839458454104,290.019306940207,290.437482228875
1884-12-15,688467,1884,12,15,290.89342641663,291.30047949501204,290.486373338248
1885-01-15,688498,1885,1,15,291.376562266687,292.14788624716203,290.605238286213
1885-02-15,688529,1885,2,15,291.77589695002604,292.821387248257,290.730406651795
1885-03-15,688557,1885,3,15,292.130598331915,293.47456100074197,290.786635663087
1885-04-15,688588,1885,4,15,292.382443869343,294.013057387447,290.75183035124
1885-05-15,688618,1885,5,15,292.32929948157,293.902011145353,290.756587817787
1885-06-15,688649,1885,6,15,291.59529242096403,292.359206020323,290.831378821606
1885-07-15,688679,1885,7,15,289.972597686992,289.081705893535,290.863489480449
1885-08-15,688710,1885,8,15,288.40779032641603,286.069457491908,290.746123160925
1885-09-15,688741,1885,9,15,288.40425644085303,286.216164068494,290.592348813212
1885-10-15,688771,1885,10,15,289.48084188353903,288.380321116799,290.58136265027997
1885-11-15,688802,1885,11,15,290.521102173339,290.312186884912,290.730017461766
1885-12-15,688832,1885,12,15,291.187308501113,291.593967228679,290.780649773547
1886-01-15,688863,1886,1,15,291.673474687508,292.445816713687,290.90113266132903
1886-02-15,688894,1886,2,15,292.074241362393,293.120790718784,291.027692006002
1886-03-15,688922,1886,3,15,292.43029080986304,293.775357000761,291.085224618965
1886-04-15,688953,1886,4,15,292.683393728721,294.315160955881,291.05162650156
1886-05-15,688983,1886,5,15,292.63141918829496,294.205346218862,291.057492157728
1886-06-15,689014,1886,6,15,291.89848559579104,292.663686206364,291.133284985218
1886-07-15,689044,1886,7,15,290.276738055287,289.387240998957,291.166235111617
1886-08-15,689075,1886,8,15,288.712744246133,286.375939104698,291.049549387569
1886-09-15,689106,1886,9,15,288.709909746369,286.523475734318,290.89634375842
1886-10-15,689136,1886,10,15,289.787070181457,288.688335586196,290.885804776719
1886-11-15,689167,1886,11,15,290.827800366441,290.620797256768,291.034803476114
1886-12-15,689197,1886,12,15,291.49442215917,291.903126625867,291.085717692473
1887-01-15,689228,1887,1,15,291.977661510786,292.74926853607104,291.2060544855
1887-02-15,689259,1887,2,15,292.37938908432596,293.425232775271,291.333545393382
1887-03-15,689287,1887,3,15,292.736921439701,294.081683254771,291.39215962463
1887-04-15,689318,1887,4,15,292.991857216474,294.624338118016,291.359376314933
1887-05-15,689348,1887,5,15,292.942961211298,294.519856137499,291.366066285097
1887-06-15,689379,1887,6,15,292.213954864627,292.985453832588,291.442455896665
1887-07-15,689409,1887,7,15,290.594317851433,289.71290155715303,291.475734145714
1887-08-15,689440,1887,8,15,289.030380137882,286.700720674412,291.360039601352
1887-09-15,689471,1887,9,15,289.028202411523,286.847732345046,291.208672478001
1887-10-15,689501,1887,10,15,290.106066863387,289.011806691015,291.200327035759
1887-11-15,689532,1887,11,15,291.148430292452,290.944217681877,291.35264290302797
1887-12-15,689562,1887,12,15,291.817846781474,292.228471801125,291.407221761824
1888-01-15,689593,1888,1,15,292.308528076281,293.085550740192,291.53150541237005
1888-02-15,689624,1888,2,15,292.714190305893,293.76575546942996,291.662625142356
1888-03-15,689653,1888,3,15,293.075636660964,294.426354912589,291.724918409338
1888-04-15,689684,1888,4,15,293.334398850369,294.972953638418,291.695844062319
1888-05-15,689714,1888,5,15,293.288971290173,294.871822019926,291.70612056042006
1888-06-15,689745,1888,6,15,292.563051342724,293.340182970616,291.785919714832
1888-07-15,689775,1888,7,15,290.946526829216,290.07033233804196,291.822721320389
1888-08-15,689806,1888,8,15,289.385673294448,287.060959880827,291.710386708069
1888-09-15,689837,1888,9,15,289.385945818259,287.210193043321,291.561698593198
1888-10-15,689867,1888,10,15,290.465632327077,289.375919332523,291.555345321631
1888-11-15,689898,1888,11,15,291.508955349124,291.30915684271196,291.70875385553603
1888-12-15,689928,1888,12,15,292.17847877018903,292.593229729737,291.76372781064
1889-01-15,689959,1889,1,15,292.673150386703,293.457837197416,291.88846357599095
1889-02-15,689990,1889,2,15,293.076889186958,294.135787810029,292.017990563886
1889-03-15,690018,1889,3,15,293.435356998039,294.7925041266,292.078209869478
1889-04-15,690049,1889,4,15,293.690534651283,295.333662121752,292.047407180815
1889-05-15,690079,1889,5,15,293.63971817655204,295.223378081848,292.05605827125703
1889-06-15,690110,1889,6,15,292.90740107283796,293.679917816983,292.13488432869303
1889-07-15,690140,1889,7,15,291.287767345491,290.404523176119,292.17101151486304
1889-08-15,690171,1889,8,15,289.72764296053504,287.39823867796,292.05704724311
1889-09-15,690202,1889,9,15,289.72857003377203,287.550865757597,291.90627430994704
1889-10-15,690232,1889,10,15,290.80987394250997,289.721423710071,291.898324174949
1889-11-15,690263,1889,11,15,291.85452004337503,291.659498507681,292.04954157907
1889-12-15,690293,1889,12,15,292.524563858583,292.946350095498,292.102777621668
1890-01-15,690324,1890,1,15,293.0147245866,293.803154719001,292.2262944542
1890-02-15,690355,1890,2,15,293.41839259709,294.48152487413,292.355260320051
1890-03-15,690383,1890,3,15,293.777031041337,295.138862116606,292.415199966068
1890-04-15,690414,1890,4,15,294.032611320709,295.680806638546,292.384416002872
1890-05-15,690444,1890,5,15,293.98230509168,295.571283675596,292.393326507764
1890-06-15,690475,1890,6,15,293.250620633766,294.028591034329,292.472650233203
1890-07-15,690505,1890,7,15,291.632000928778,290.754173965316,292.509827892239
1890-08-15,690536,1890,8,15,290.07326958018103,287.749200509852,292.39733865051005
1890-09-15,690567,1890,9,15,290.075654935125,287.903230428343,292.248079441906
1890-10-15,690597,1890,10,15,291.158513987458,290.075321214088,292.241706760829
1890-11-15,690628,1890,11,15,292.204687606564,292.0149221462,292.39445306692903
1890-12-15,690658,1890,12,15,292.876175626813,293.303128933527,292.449222320099
1891-01-15,690689,1891,1,15,293.36914921377996,294.16381441201,292.57448401555
1891-02-15,690720,1891,2,15,293.773853221516,294.84306838249,292.704638060542
1891-03-15,690748,1891,3,15,294.133245534071,295.500809784484,292.765681283658
1891-04-15,690779,1891,4,15,294.389398263031,296.042649515464,292.736147010598
1891-05-15,690809,1891,5,15,294.339016725229,295.931717532462,292.746315917996
1891-06-15,690840,1891,6,15,293.606829347918,294.386616721174,292.827041974663
1891-07-15,690870,1891,7,15,291.988703930955,291.111650221526,292.865757640384
1891-08-15,690901,1891,8,15,290.43159965367,288.108742679343,292.754456627997
1891-09-15,690932,1891,9,15,290.435344201141,288.26470161533297,292.605986786949
1891-10-15,690962,1891,10,15,291.519597772002,290.438920197134,292.60027534687
1891-11-15,690993,1891,11,15,292.56672235993597,292.380308612641,292.75313610723
1891-12-15,691023,1891,12,15,293.238527209887,293.669236480027,292.807817939748
1892-01-15,691054,1892,1,15,293.722100522894,294.512343649568,292.93185739621896
1892-02-15,691085,1892,2,15,294.12731284707803,295.191641698381,293.06298399577497
1892-03-15,691114,1892,3,15,294.487873537486,295.850914818046,293.124832256927
1892-04-15,691145,1892,4,15,294.745333822765,296.395797704142,293.094869941388
1892-05-15,691175,1892,5,15,294.698253904187,296.292653352927,293.103854455447
1892-06-15,691206,1892,6,15,293.970340918997,294.758707523274,293.181974314721
1892-07-15,691236,1892,7,15,292.35139417226895,291.486242324773,293.216546019766
1892-08-15,691267,1892,8,15,290.787705883895,288.473913521581,293.101498246209
1892-09-15,691298,1892,9,15,290.784873152327,288.619909149458,292.949837155196
1892-10-15,691328,1892,10,15,291.86118690228403,290.782117064513,292.940256740055
1892-11-15,691359,1892,11,15,292.900924982919,292.711615594923,293.09023437091497
1892-12-15,691389,1892,12,15,293.566686625315,293.99180793323,293.141565317401
1893-01-15,691420,1893,1,15,294.04179863307496,294.82306190107397,293.26053536507703
1893-02-15,691451,1893,2,15,294.443913578808,295.498780606989,293.389046550626
1893-03-15,691479,1893,3,15,294.802708023569,296.156960767684,293.448455279454
1893-04-15,691510,1893,4,15,295.059163290129,296.703427516231,293.414899064028
1893-05-15,691540,1893,5,15,295.014586108296,296.609214202114,293.41995801447797
1893-06-15,691571,1893,6,15,294.291415169988,295.089781411185,293.49304892878996
1893-07-15,691601,1893,7,15,292.671135726117,291.8209312096,293.521340242634
1893-08-15,691632,1893,8,15,291.099266176315,288.796913407703,293.401618944927
1893-09-15,691663,1893,9,15,291.089614606192,288.93181639566,293.247412816724
1893-10-15,691693,1893,10,15,292.158717729655,291.081583918094,293.235851541216
1893-11-15,691724,1893,11,15,293.19366458119,293.00045766358,293.386871498801
1893-12-15,691754,1893,12,15,293.858003634949,294.275921987664,293.440085282233
1894-01-15,691785,1894,1,15,294.34090774798403,295.120730734092,293.561084761875
1894-02-15,691816,1894,2,15,294.745861706318,295.799459953071,293.692263459565
1894-03-15,691844,1894,3,15,295.108268274283,296.46176973201403,293.75476681655203
1894-04-15,691875,1894,4,15,295.368700220711,297.013304370837,293.724096070585
1894-05-15,691905,1894,5,15,295.329048984608,296.92625810851104,293.731839860705
1894-06-15,691936,1894,6,15,294.61113549328604,295.415324997681,293.806945988892
1894-07-15,691966,1894,7,15,292.993717093668,292.151017157512,293.836417029825
1894-08-15,691997,1894,8,15,291.42184255965196,289.12602695844896,293.717658160856
1894-09-15,692028,1894,9,15,291.411541275211,289.25908338501597,293.563999165406
1894-10-15,692058,1894,10,15,292.478586704199,291.40531005704497,293.551863351353
1894-11-15,692089,1894,11,15,293.510684073475,293.31967033096197,293.701697815987
1894-12-15,692119,1894,12,15,294.171692741863,294.590897448529,293.752488035197
1895-01-15,692150,1895,1,15,294.650752657032,295.43187217366403,293.869633140401
1895-02-15,692181,1895,2,15,295.051800959878,296.10676015203603,293.99684176772
1895-03-15,692209,1895,3,15,295.410134547676,296.765391834721,294.054877260631
1895-04-15,692240,1895,4,15,295.66634734428,297.313650179087,294.019044509473
1895-05-15,692270,1895,5,15,295.62330063688,297.225249598067,294.02135167569304
1895-06-15,692301,1895,6,15,294.90263668489104,295.71456338339,294.090709986393
1895-07-15,692331,1895,7,15,293.280918715992,292.447352592801,294.114484839183
1895-08-15,692362,1895,8,15,291.703158327726,289.415233418904,293.991083236547
1895-09-15,692393,1895,9,15,291.68791790265,289.541888445359,293.83394735994
1895-10-15,692423,1895,10,15,292.75065327953604,291.682069344278,293.819237214794
1895-11-15,692454,1895,11,15,293.780056047874,293.591826577271,293.968285518478
1895-12-15,692484,1895,12,15,294.440309147304,294.861112878209,294.019505416399
1896-01-15,692515,1896,1,15,294.923984447266,295.70977051559,294.138198378943
1896-02-15,692546,1896,2,15,295.32674710112,296.38624683518,294.26724736706103
1896-03-15,692575,1896,3,15,295.687321755497,297.046883372029,294.327760138965
1896-04-15,692606,1896,4,15,295.94616381198,297.597352029967,294.294975593992
1896-05-15,692636,1896,5,15,295.90567967157904,297.51072881675,294.300630526408
1896-06-15,692667,1896,6,15,295.187439707066,296.001362521702,294.373516892431
1896-07-15,692697,1896,7,15,293.568607357919,292.736544534863,294.40067018097596
1896-08-15,692728,1896,8,15,291.99407515137403,289.708118457865,294.280031844883
1896-09-15,692759,1896,9,15,291.98142931569197,289.837906065879,294.124952565504
1896-10-15,692789,1896,10,15,293.046100141519,291.98065159804503,294.11154868499295
1896-11-15,692820,1896,11,15,294.076319446002,293.89191214867003,294.26072674333403
1896-12-15,692850,1896,12,15,294.736117869673,295.161189389951,294.311046349394
1897-01-15,692881,1897,1,15,295.21807101948997,296.008056703204,294.42808533577596
1897-02-15,692912,1897,2,15,295.618515125015,296.682342103176,294.554688146853
1897-03-15,692940,1897,3,15,295.976220536815,297.340159727969,294.612281345662
1897-04-15,692971,1897,4,15,296.231890017554,297.887377967693,294.576402067416
1897-05-15,693001,1897,5,15,296.18795542571803,297.796969563902,294.578941287533
1897-06-15,693032,1897,6,15,295.466281234635,296.283610642677,294.648951826592
1897-07-15,693062,1897,7,15,293.84479640814203,293.015900537221,294.673692279062
1897-08-15,693093,1897,8,15,292.26865447852504,289.986186881338,294.551122075712
1897-09-15,693124,1897,9,15,292.255101502942,290.115440751211,294.394762254673
1897-10-15,693154,1897,10,15,293.319894375308,292.258745695558,294.381043055058
1897-11-15,693185,1897,11,15,294.35128445791804,294.171654789698,294.530914126138
1897-12-15,693215,1897,12,15,295.013320605175,295.443478362017,294.583162848333
1898-01-15,693246,1898,1,15,295.495785795105,296.288597929669,294.702973660541
1898-02-15,693277,1898,2,15,295.900587777722,296.96724073570203,294.833934819742
1898-03-15,693305,1898,3,15,296.263631256679,297.630620176587,294.89664233677104
1898-04-15,693336,1898,4,15,296.52530593652597,298.18443915757,294.866172715481
1898-05-15,693366,1898,5,15,296.488374296571,298.10237443163,294.874374161512
1898-06-15,693397,1898,6,15,295.774252174158,296.59855708015203,294.949947268164
