,datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
11638,354240,969,11,15,15-Nov-0969 00:00:00,278.49597985988,278.20655011072,278.785409609041
11639,354270,969,12,15,15-Dec-0969 00:00:00,279.131376865489,279.447558754325,278.815194976653
11640,354301,970,1,15,15-Jan-0970 00:00:00,279.589458232022,280.268678175351,278.910238288693
11641,354332,970,2,15,15-Feb-0970 00:00:00,279.969762741012,280.922102975098,279.017422506925
11642,354360,970,3,15,15-Mar-0970 00:00:00,280.30874882839,281.561692482952,279.055805173829
11643,354391,970,4,15,15-Apr-0970 00:00:00,280.54633435413797,282.093328018698,278.999340689579
11644,354421,970,5,15,15-May-0970 00:00:00,280.487646226404,281.99469605308104,278.98059639972803
11645,354452,970,6,15,15-Jun-0970 00:00:00,279.753031034662,280.47843360929903,279.02762846002497
11646,354482,970,7,15,15-Jul-0970 00:00:00,278.111506866857,277.195414473247,279.027599260467
11647,354513,970,8,15,15-Aug-0970 00:00:00,276.507228384143,274.13317619046103,278.881280577825
11648,354544,970,9,15,15-Sep-0970 00:00:00,276.465867839543,274.229430582373,278.70230509671296
11649,354574,970,10,15,15-Oct-0970 00:00:00,277.501116208271,276.336996015208,278.665236401334
11650,354605,970,11,15,15-Nov-0970 00:00:00,278.503936170239,278.21450642107897,278.7933659194
11651,354635,970,12,15,15-Dec-0970 00:00:00,279.139363114317,279.455545003153,278.823181225481
11652,354666,971,1,15,15-Jan-0971 00:00:00,279.597905827152,280.277125770481,278.918685883823
11653,354697,971,2,15,15-Feb-0971 00:00:00,279.97903937764596,280.931379611732,279.026699143559
11654,354725,971,3,15,15-Mar-0971 00:00:00,280.31915848910097,281.57210214366296,279.06621483454
11655,354756,971,4,15,15-Apr-0971 00:00:00,280.558117308867,282.10511097342703,279.01112364430696
11656,354786,971,5,15,15-May-0971 00:00:00,280.50097903246,282.008028859137,278.993929205784
11657,354817,971,6,15,15-Jun-0971 00:00:00,279.768026536727,280.493429111364,279.04262396209
11658,354847,971,7,15,15-Jul-0971 00:00:00,278.128214196979,277.212121803369,279.044306590589
11659,354878,971,8,15,15-Aug-0971 00:00:00,276.525632961741,274.151580768059,278.899685155423
11660,354909,971,9,15,15-Sep-0971 00:00:00,276.48589365604903,274.24945639887903,278.72233091321897
11661,354939,971,10,15,15-Oct-0971 00:00:00,277.52265293956503,276.358532746502,278.686773132628
11662,354970,971,11,15,15-Nov-0971 00:00:00,278.52685653811403,278.237426788954,278.81628628727503
11663,355000,971,12,15,15-Dec-0971 00:00:00,279.163523135599,279.479705024435,278.847341246763
11664,355031,972,1,15,15-Jan-0972 00:00:00,279.6231448137,280.302364757029,278.943924870371
11665,355062,972,2,15,15-Feb-0972 00:00:00,280.005179936353,280.957520170439,279.052839702266
11666,355091,972,3,15,15-Mar-0972 00:00:00,280.34600652189204,281.598950176454,279.093062867331
11667,355122,972,4,15,15-Apr-0972 00:00:00,280.58546201270303,282.132455677263,279.038468348144
11668,355152,972,5,15,15-May-0972 00:00:00,280.52859289933497,282.035642726012,279.021543072659
11669,355183,972,6,15,15-Jun-0972 00:00:00,279.795665353666,280.521067928303,279.070262779029
11670,355213,972,7,15,15-Jul-0972 00:00:00,278.155617046043,277.23952465243303,279.07170943965303
11671,355244,972,8,15,15-Aug-0972 00:00:00,276.552522220024,274.178470026342,278.926574413706
11672,355275,972,9,15,15-Sep-0972 00:00:00,276.511976111097,274.275538853927,278.748413368267
11673,355305,972,10,15,15-Oct-0972 00:00:00,277.547647349344,276.383527156281,278.711767542407
11674,355336,972,11,15,15-Nov-0972 00:00:00,278.550522648259,278.261092899099,278.83995239742
11675,355366,972,12,15,15-Dec-0972 00:00:00,279.185663087584,279.50184497641897,278.869481198748
11676,355397,973,1,15,15-Jan-0973 00:00:00,279.643603144841,280.32282308817,278.964383201512
11677,355428,973,2,15,15-Feb-0973 00:00:00,280.023843579804,280.97618381389,279.071503345717
11678,355456,973,3,15,15-Mar-0973 00:00:00,280.362804806646,281.615748461208,279.109861152085
11679,355487,973,4,15,15-Apr-0973 00:00:00,280.600366663592,282.147360328152,279.053372999033
11680,355517,973,5,15,15-May-0973 00:00:00,280.54161803703096,282.048667863708,279.034568210355
11681,355548,973,6,15,15-Jun-0973 00:00:00,279.806867494682,280.532270069319,279.081464920045
11682,355578,973,7,15,15-Jul-0973 00:00:00,278.165095102728,277.24900270911803,279.08118749633803
11683,355609,973,8,15,15-Aug-0973 00:00:00,276.560417500569,274.186365306887,278.934469694251
11684,355640,973,9,15,15-Sep-0973 00:00:00,276.518471592799,274.282034335629,278.754908849969
11685,355670,973,10,15,15-Oct-0973 00:00:00,277.55294551133096,276.388825318268,278.717065704394
11686,355701,973,11,15,15-Nov-0973 00:00:00,278.554819576431,278.265389827271,278.844249325592
11687,355731,973,12,15,15-Dec-0973 00:00:00,279.189146989548,279.50532887838403,278.872965100712
11688,355762,974,1,15,15-Jan-0974 00:00:00,279.64645434990297,280.325674293232,278.967234406574
11689,355793,974,2,15,15-Feb-0974 00:00:00,280.026234538976,280.978574773062,279.073894304889
11690,355821,974,3,15,15-Mar-0974 00:00:00,280.36490009264196,281.617843747204,279.111956438081
11691,355852,974,4,15,15-Apr-0974 00:00:00,280.602322970831,282.149316635391,279.055329306271
11692,355882,974,5,15,15-May-0974 00:00:00,280.543584181633,282.05063400831,279.036534354957
11693,355913,974,6,15,15-Jun-0974 00:00:00,279.80898441447204,280.534386989109,279.083581839835
11694,355943,974,7,15,15-Jul-0974 00:00:00,278.167495857235,277.25140346362497,279.08358825084497
11695,355974,974,8,15,15-Aug-0974 00:00:00,276.563227271023,274.189175077341,278.937279464705
11696,356005,974,9,15,15-Sep-0974 00:00:00,276.52180765596404,274.285370398794,278.758244913134
11697,356035,974,10,15,15-Oct-0974 00:00:00,277.556911597287,276.392791404224,278.72103179035
11698,356066,974,11,15,15-Nov-0974 00:00:00,278.559494354985,278.270064605825,278.848924104146
11699,356096,974,12,15,15-Dec-0974 00:00:00,279.19458271505,279.510764603886,278.878400826214
11700,356127,975,1,15,15-Jan-0975 00:00:00,279.65267686125304,280.33189680458196,278.973456917924
11701,356158,975,2,15,15-Feb-0975 00:00:00,280.033243259618,280.985583493704,279.08090302553103
11702,356186,975,3,15,15-Mar-0975 00:00:00,280.37266803057,281.625611685132,279.119724376009
11703,356217,975,4,15,15-Apr-0975 00:00:00,280.610796718582,282.157790383142,279.063803054023
11704,356247,975,5,15,15-May-0975 00:00:00,280.552683916294,282.059733742971,279.045634089618
11705,356278,975,6,15,15-Jun-0975 00:00:00,279.818603897674,280.54400647231097,279.093201323037
11706,356308,975,7,15,15-Jul-0975 00:00:00,278.177502435157,277.26141004154704,279.09359482876704
11707,356339,975,8,15,15-Aug-0975 00:00:00,276.573461874391,274.199409680709,278.947514068073
11708,356370,975,9,15,15-Sep-0975 00:00:00,276.532084921786,274.295647664616,278.768522178956
11709,356400,975,10,15,15-Oct-0975 00:00:00,277.567037363849,276.402917170786,278.731157556912
11710,356431,975,11,15,15-Nov-0975 00:00:00,278.569302183321,278.279872434161,278.858731932482
11711,356461,975,12,15,15-Dec-0975 00:00:00,279.203938537505,279.520120426341,278.88775664866904
11712,356492,976,1,15,15-Jan-0976 00:00:00,279.661478981479,280.340698924808,278.98225903815
11713,356523,976,2,15,15-Feb-0976 00:00:00,280.041422352579,280.993762586665,279.089082118492
11714,356552,976,3,15,15-Mar-0976 00:00:00,280.380187142536,281.63313079709803,279.127243487975
11715,356583,976,4,15,15-Apr-0976 00:00:00,280.617651267134,282.164644931694,279.070657602575
11716,356613,976,5,15,15-May-0976 00:00:00,280.558901690322,282.065951516999,279.051851863646
11717,356644,976,6,15,15-Jun-0976 00:00:00,279.824245057376,280.54964763201303,279.098842482739
11718,356674,976,7,15,15-Jul-0976 00:00:00,278.182659512042,277.266567118432,279.098751905652
11719,356705,976,8,15,15-Aug-0976 00:00:00,276.578259771275,274.204207577593,278.952311964957
11720,356736,976,9,15,15-Sep-0976 00:00:00,276.536680877344,274.300243620174,278.773118134514
11721,356766,976,10,15,15-Oct-0976 00:00:00,277.571606964161,276.407486771098,278.735727157224
11722,356797,976,11,15,15-Nov-0976 00:00:00,278.57400284692403,278.284573097764,278.86343259608503
11723,356827,976,12,15,15-Dec-0976 00:00:00,279.208903536829,279.525085425665,278.892721647993
11724,356858,977,1,15,15-Jan-0977 00:00:00,279.666817442849,280.346037386178,278.98759749952
11725,356889,977,2,15,15-Feb-0977 00:00:00,280.047219256213,280.999559490299,279.094879022126
11726,356917,977,3,15,15-Mar-0977 00:00:00,280.386503322547,281.639446977109,279.133559667986
11727,356948,977,4,15,15-Apr-0977 00:00:00,280.624523411529,282.171517076089,279.07752974697
11728,356978,977,5,15,15-May-0977 00:00:00,280.566342341002,282.073392167679,279.059292514326
11729,357009,977,6,15,15-Jun-0977 00:00:00,279.832242610136,280.557645184773,279.106840035499
11730,357039,977,7,15,15-Jul-0977 00:00:00,278.19117821657,277.27508582296,279.10727061017997
11731,357070,977,8,15,15-Aug-0977 00:00:00,276.587239731156,274.21318753747397,278.961291924838
11732,357101,977,9,15,15-Sep-0977 00:00:00,276.546038053078,274.309600795908,278.782475310248
11733,357131,977,10,15,15-Oct-0977 00:00:00,277.581240864627,276.41712067156396,278.74536105769
11734,357162,977,11,15,15-Nov-0977 00:00:00,278.583822351698,278.294392602538,278.873252100859
11735,357192,977,12,15,15-Dec-0977 00:00:00,279.218832398596,279.535014287431,278.90265050976
11736,357223,978,1,15,15-Jan-0978 00:00:00,279.676794287397,280.35601423072603,278.99757434406797
11737,357254,978,2,15,15-Feb-0978 00:00:00,280.057197582435,281.009537816521,279.104857348348
11738,357282,978,3,15,15-Mar-0978 00:00:00,280.396451502443,281.649395157005,279.143507847882
11739,357313,978,4,15,15-Apr-0978 00:00:00,280.634424690205,282.181418354765,279.087431025646
11740,357343,978,5,15,15-May-0978 00:00:00,280.57619483666804,282.083244663345,279.069145009992
11741,357374,978,6,15,15-Jun-0978 00:00:00,279.842059314109,280.567461888746,279.11665673947203
11742,357404,978,7,15,15-Jul-0978 00:00:00,278.200986993271,277.284894599661,279.117079386881
11743,357435,978,8,15,15-Aug-0978 00:00:00,276.59708331811197,274.22303112442995,278.971135511794
11744,357466,978,9,15,15-Sep-0978 00:00:00,276.55597406092204,274.319536803752,278.792411318092
11745,357496,978,10,15,15-Oct-0978 00:00:00,277.591336167482,276.42721597441897,278.755456360545
11746,357527,978,11,15,15-Nov-0978 00:00:00,278.594126700831,278.30469695167096,278.883556449992
11747,357557,978,12,15,15-Dec-0978 00:00:00,279.229370546125,279.54555243496003,278.913188657289
11748,357588,979,1,15,15-Jan-0979 00:00:00,279.687565983168,280.366785926497,279.00834603983895
11749,357619,979,2,15,15-Feb-0979 00:00:00,280.06817757401797,281.020517808104,279.115837339931
11750,357647,979,3,15,15-Mar-0979 00:00:00,280.40758953512903,281.660533189691,279.154645880568
11751,357678,979,4,15,15-Apr-0979 00:00:00,280.645645507012,282.192639171572,279.098651842453
11752,357708,979,5,15,15-May-0979 00:00:00,280.587398178336,282.094448005013,279.08034835166
11753,357739,979,6,15,15-Jun-0979 00:00:00,279.853119919103,280.57852249374,279.127717344466
11754,357769,979,7,15,15-Jul-0979 00:00:00,278.211754597781,277.295662204171,279.127846991391
11755,357800,979,8,15,15-Aug-0979 00:00:00,276.60738265605,274.23333046236803,278.981434849732
11756,357831,979,9,15,15-Sep-0979 00:00:00,276.565604863927,274.32916760675704,278.802042121097
11757,357861,979,10,15,15-Oct-0979 00:00:00,277.600081775967,276.43596158290404,278.76420196903
11758,357892,979,11,15,15-Nov-0979 00:00:00,278.601808754123,278.312379004963,278.891238503284
11759,357922,979,12,15,15-Dec-0979 00:00:00,279.23587065538504,279.55205254422003,278.919688766549
11760,357953,980,1,15,15-Jan-0980 00:00:00,279.692825794657,280.372045737986,279.013605851328
11761,357984,980,2,15,15-Feb-0980 00:00:00,280.07219876909903,281.024539003186,279.119858535013
11762,358013,980,3,15,15-Mar-0980 00:00:00,280.410433830273,281.663377484835,279.15749017571204
11763,358044,980,4,15,15-Apr-0980 00:00:00,280.647434653785,282.194428318345,279.100440989226
11764,358074,980,5,15,15-May-0980 00:00:00,280.588313963411,282.095363790088,279.081264136735
11765,358105,980,6,15,15-Jun-0980 00:00:00,279.853404164255,280.57880673889196,279.128001589618
11766,358135,980,7,15,15-Jul-0980 00:00:00,278.211709159888,277.295616766278,279.127801553498
11767,358166,980,8,15,15-Aug-0980 00:00:00,276.607369427092,274.23331723341,278.98142162077403
11768,358197,980,9,15,15-Sep-0980 00:00:00,276.566045770985,274.329608513815,278.802483028155
11769,358227,980,10,15,15-Oct-0980 00:00:00,277.601447722612,276.437327529549,278.76556791567504
11770,358258,980,11,15,15-Nov-0980 00:00:00,278.604528984574,278.315099235414,278.893958733735
11771,358288,980,12,15,15-Dec-0980 00:00:00,279.240287759367,279.55646964820204,278.924105870531
11772,358319,981,1,15,15-Jan-0981 00:00:00,279.699195353092,280.378415296421,279.019975409763
11773,358350,981,2,15,15-Feb-0981 00:00:00,280.080689354104,281.03302958819097,279.128349120018
11774,358378,981,3,15,15-Mar-0981 00:00:00,280.421127005163,281.674070659725,279.168183350602
11775,358409,981,4,15,15-Apr-0981 00:00:00,280.660324973072,282.207318637632,279.113331308513
11776,358439,981,5,15,15-May-0981 00:00:00,280.603308972803,282.11035879947997,279.096259146127
11777,358470,981,6,15,15-Jun-0981 00:00:00,279.87032440065497,280.595726975292,279.144921826018
11778,358500,981,7,15,15-Jul-0981 00:00:00,278.230288151397,277.314195757787,279.146380545007
11779,358531,981,8,15,15-Aug-0981 00:00:00,276.627253693008,274.253201499326,279.00130588669
11780,358562,981,9,15,15-Sep-0981 00:00:00,276.58679482180196,274.350357564632,278.823232078972
11781,358592,981,10,15,15-Oct-0981 00:00:00,277.622543324842,276.458423131779,278.786663517905
11782,358623,981,11,15,15-Nov-0981 00:00:00,278.625475512593,278.336045763433,278.914905261754
11783,358653,981,12,15,15-Dec-0981 00:00:00,279.26067443746797,279.57685632630296,278.944492548632
11784,358684,982,1,15,15-Jan-0982 00:00:00,279.718697237516,280.397917180845,279.039477294187
11785,358715,982,2,15,15-Feb-0982 00:00:00,280.099067333041,281.051407567127,279.146727098954
11786,358743,982,3,15,15-Mar-0982 00:00:00,280.438227798745,281.691171453307,279.185284144184
11787,358774,982,4,15,15-Apr-0982 00:00:00,280.676081133382,282.223074797942,279.129087468822
11788,358804,982,5,15,15-May-0982 00:00:00,280.61773888387,282.12478871054697,279.110689057194
11789,358835,982,6,15,15-Jun-0982 00:00:00,279.883532278456,280.608934853093,279.158129703819
11790,358865,982,7,15,15-Jul-0982 00:00:00,278.242464043855,277.326371650245,279.158556437465
11791,358896,982,8,15,15-Aug-0982 00:00:00,276.638673479993,274.264621286311,279.012725673675
11792,358927,982,9,15,15-Sep-0982 00:00:00,276.597820215132,274.361382957962,278.834257472302
11793,358957,982,10,15,15-Oct-0982 00:00:00,277.63361593573603,276.469495742673,278.79773612879904
11794,358988,982,11,15,15-Nov-0982 00:00:00,278.637026813434,278.347597064274,278.926456562595
11795,359018,982,12,15,15-Dec-0982 00:00:00,279.27305484683995,279.589236735676,278.956872958004
11796,359049,983,1,15,15-Jan-0983 00:00:00,279.732174132545,280.411394075874,279.052954189216
11797,359080,983,2,15,15-Feb-0983 00:00:00,280.113825049394,281.06616528348,279.161484815308
11798,359108,983,3,15,15-Mar-0983 00:00:00,280.454367630634,281.707311285196,279.201423976073
11799,359139,983,4,15,15-Apr-0983 00:00:00,280.69362133356003,282.24061499812,279.146627669001
11800,359169,983,5,15,15-May-0983 00:00:00,280.636614663633,282.14366449031,279.129564836957
11801,359200,983,6,15,15-Jun-0983 00:00:00,279.903595807641,280.628998382278,279.178193233004
11802,359230,983,7,15,15-Jul-0983 00:00:00,278.26348445084204,277.347392057232,279.179576844452
11803,359261,983,8,15,15-Aug-0983 00:00:00,276.660336851706,274.286284658024,279.03438904538797
11804,359292,983,9,15,15-Sep-0983 00:00:00,276.619729597034,274.383292339864,278.856166854204
11805,359322,983,10,15,15-Oct-0983 00:00:00,277.655295053835,276.491174860772,278.819415246898
11806,359353,983,11,15,15-Nov-0983 00:00:00,278.65800463744597,278.368574888286,278.94743438660703
11807,359383,983,12,15,15-Dec-0983 00:00:00,279.292950791728,279.609132680564,278.976768902892
11808,359414,984,1,15,15-Jan-0984 00:00:00,279.75070190876096,280.42992185209,279.07148196543204
11809,359445,984,2,15,15-Feb-0984 00:00:00,280.130792662879,281.08313289696497,279.178452428792
11810,359474,984,3,15,15-Mar-0984 00:00:00,280.46967738281603,281.722621037378,279.216733728255
11811,359505,984,4,15,15-Apr-0984 00:00:00,280.707269821356,282.254263485916,279.160276156797
11812,359535,984,5,15,15-May-0984 00:00:00,280.648692779447,282.155742606124,279.141642952771
11813,359566,984,6,15,15-Jun-0984 00:00:00,279.914288739366,280.639691314003,279.188886164729
11814,359596,984,7,15,15-Jul-0984 00:00:00,278.27307168186,277.35697928825,279.18916407547
11815,359627,984,8,15,15-Aug-0984 00:00:00,276.669192160884,274.295139967202,279.043244354566
11816,359658,984,9,15,15-Sep-0984 00:00:00,276.628321058732,274.391883801562,278.864758315902
11817,359688,984,10,15,15-Oct-0984 00:00:00,277.66418276127996,276.500062568217,278.828302954343
11818,359719,984,11,15,15-Nov-0984 00:00:00,278.66775922262997,278.37832947347,278.957188971791
11819,359749,984,12,15,15-Dec-0984 00:00:00,279.304049819987,279.62023170882304,278.987867931151
11820,359780,985,1,15,15-Jan-0985 00:00:00,279.763523037263,280.442742980592,279.084303093934
11821,359811,985,2,15,15-Feb-0985 00:00:00,280.145613640623,281.097953874709,279.193273406536
11822,359839,985,3,15,15-Mar-0985 00:00:00,280.486676050631,281.739619705193,279.23373239607
11823,359870,985,4,15,15-Apr-0985 00:00:00,280.726524111904,282.273517776464,279.179530447344
11824,359900,985,5,15,15-May-0985 00:00:00,280.670180717221,282.177230543898,279.163130890545
11825,359931,985,6,15,15-Jun-0985 00:00:00,279.93788844069,280.663291015327,279.212485866053
11826,359961,985,7,15,15-Jul-0985 00:00:00,278.298561354888,277.382468961278,279.214653748498
11827,359992,985,8,15,15-Aug-0985 00:00:00,276.69625010560503,274.322197911923,279.070302299287
11828,360023,985,9,15,15-Sep-0985 00:00:00,276.656525666961,274.420088409791,278.892962924131
11829,360053,985,10,15,15-Oct-0985 00:00:00,277.693013644727,276.52889345166403,278.85713383779
11830,360084,985,11,15,15-Nov-0985 00:00:00,278.696668195956,278.407238446796,278.986097945117
11831,360114,985,12,15,15-Dec-0985 00:00:00,279.33257503352996,279.648756922365,279.016393144694
11832,360145,986,1,15,15-Jan-0986 00:00:00,279.791299476412,280.470519419741,279.112079533083
11833,360176,986,2,15,15-Feb-0986 00:00:00,280.172373125821,281.124713359907,279.22003289173404
11834,360204,986,3,15,15-Mar-0986 00:00:00,280.512247237375,281.765190891937,279.25930358281397
11835,360235,986,4,15,15-Apr-0986 00:00:00,280.75083249074197,282.297826155302,279.203838826183
11836,360265,986,5,15,15-May-0986 00:00:00,280.693248613754,282.20029844043097,279.186198787078
11837,360296,986,6,15,15-Jun-0986 00:00:00,279.959835015574,280.685237590211,279.234432440937
11838,360326,986,7,15,15-Jul-0986 00:00:00,278.31960260383204,277.403510210222,279.235694997442
11839,360357,986,8,15,15-Aug-0986 00:00:00,276.716698859369,274.34264666568697,279.090751053051
11840,360388,986,9,15,15-Sep-0986 00:00:00,276.67679159136003,274.44035433419,278.91322884852997
11841,360418,986,10,15,15-Oct-0986 00:00:00,277.713602807025,276.54948261396197,278.877723000088
11842,360449,986,11,15,15-Nov-0986 00:00:00,278.718122358458,278.42869260929797,279.007552107619
11843,360479,986,12,15,15-Dec-0986 00:00:00,279.35534582027697,279.671527709113,279.039163931441
11844,360510,987,1,15,15-Jan-0987 00:00:00,279.815732486407,280.494952429736,279.136512543078
11845,360541,987,2,15,15-Feb-0987 00:00:00,280.198707933027,281.151048167113,279.24636769894
11846,360569,987,3,15,15-Mar-0987 00:00:00,280.540617390715,281.793561045277,279.287673736154
